GAME_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MIN,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,STL,BLK,TOV,PF
0022300538,POR,1641712,Rayan Rupert,6.633333333333333,3,1,2,0,0,1,2,1,1,0,0,0,0
0022300538,MIN,1630183,Jaden McDaniels,23.9,9,4,8,1,3,0,0,2,3,2,0,4,1
0022300538,MIN,1626157,Karl-Anthony Towns,27.766666666666666,23,7,8,3,3,6,7,8,1,2,0,0,2
0022300538,MIN,203497,Rudy Gobert,28.433333333333334,24,9,11,0,0,6,8,17,0,0,2,1,2
0022300538,MIN,1630162,Anthony Edwards,27.3,9,4,9,0,3,1,2,3,6,1,1,0,2
0022300538,MIN,201144,Mike Conley,20.4,9,3,7,3,5,0,0,4,10,0,0,0,1
0022300538,MIN,1629675,Naz Reid,20.7,14,5,10,2,6,2,5,3,1,2,0,0,2
0022300538,MIN,203937,Kyle Anderson,15.25,2,1,2,0,0,0,0,2,1,0,0,2,2
0022300538,MIN,1629638,Nickeil Alexander-Walker,18.9,2,1,3,0,2,0,0,2,3,2,0,2,1
0022300538,MIN,1629162,Jordan McLaughlin,12.866666666666667,2,1,3,0,2,0,0,0,5,1,0,2,2
0022300538,MIN,1629003,Shake Milton,9.816666666666666,6,3,5,0,0,0,0,0,2,0,0,0,1
0022300538,MIN,1628972,Troy Brown Jr.,9.283333333333331,6,2,5,2,5,0,0,2,3,0,0,3,1
0022300538,MIN,1631169,Josh Minott,9.283333333333331,2,0,3,0,0,2,2,0,0,1,1,0,2
0022300538,MIN,1631111,Wendell Moore Jr.,8.266666666666667,4,2,2,0,0,0,0,0,0,2,0,0,2
0022300538,MIN,1631159,Leonard Miller,7.85,4,2,4,0,2,0,0,2,0,1,1,1,2
0022300534,HOU,1630256,Jae'Sean Tate,19.633333333333333,2,1,2,0,0,0,0,7,1,0,0,1,1
0022300534,HOU,1631095,Jabari Smith Jr.,40.98333333333333,19,7,15,1,3,4,4,11,1,1,2,1,0
0022300534,HOU,1630578,Alperen Sengun,37.3,29,12,19,0,1,5,7,6,1,1,0,4,3
0022300534,HOU,1630224,Jalen Green,39.016666666666666,28,9,25,2,9,8,9,4,3,2,1,1,3
0022300534,HOU,1627832,Fred VanVleet,42.53333333333333,20,7,15,3,9,3,3,4,12,2,2,0,5
0022300534,HOU,1641715,Cam Whitmore,15.45,3,1,7,1,5,0,0,1,0,0,0,0,2
0022300534,HOU,1641708,Amen Thompson,7.816666666666666,2,1,2,0,0,0,0,1,2,1,0,0,0
0022300534,HOU,1628988,Aaron Holiday,3.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0
0022300534,HOU,201145,Jeff Green,13.116666666666667,6,2,2,0,0,2,2,2,0,0,0,1,2
0022300534,HOU,203493,Reggie Bullock Jr.,20.816666666666663,3,1,3,1,3,0,0,4,1,1,0,1,0
0022300534,DET,1628995,Kevin Knox II,35.18333333333333,19,7,9,2,4,3,3,7,2,1,2,1,1
0022300534,DET,1630191,Isaiah Stewart,28.65,16,6,13,3,8,1,2,7,1,0,0,3,1
0022300534,DET,1631105,Jalen Duren,31.53333333333333,15,7,12,0,0,1,2,8,3,2,1,2,3
0022300534,DET,1631093,Jaden Ivey,28.03333333333333,18,8,19,1,6,1,4,7,8,0,1,3,3
0022300534,DET,1630165,Killian Hayes,28.766666666666666,5,2,6,0,2,1,1,4,8,1,1,1,1
0022300534,DET,202692,Alec Burks,29.933333333333334,19,7,14,5,9,0,0,0,1,0,2,2,3
0022300534,DET,1630587,Isaiah Livers,16.5,3,1,4,1,4,0,0,0,1,0,2,0,3
0022300534,DET,1641709,Ausar Thompson,18.266666666666666,4,2,3,0,1,0,0,8,0,0,0,1,2
0022300534,DET,1628963,Marvin Bagley III,12.216666666666669,11,4,6,0,0,3,4,4,1,1,0,0,2
0022300534,DET,1631204,Marcus Sasser,10.916666666666666,0,0,2,0,1,0,0,1,7,1,0,1,2
0022300536,GSW,203952,Andrew Wiggins,30.73333333333333,17,8,13,1,5,0,0,5,8,1,1,0,2
0022300536,GSW,203967,Dario Šarić,28.183333333333334,12,4,6,2,3,2,4,7,6,2,0,0,2
0022300536,GSW,1626172,Kevon Looney,26.5,9,4,4,0,0,1,2,5,1,0,1,0,2
0022300536,GSW,202691,Klay Thompson,34.0,30,9,19,7,15,5,6,6,6,1,1,1,1
0022300536,GSW,201939,Stephen Curry,35.18333333333333,27,8,24,6,15,5,5,5,9,1,0,1,1
0022300536,GSW,1641764,Brandin Podziemski,27.216666666666665,5,2,8,0,4,1,1,3,4,0,0,0,3
0022300536,GSW,1631218,Trayce Jackson-Davis,17.066666666666666,13,4,5,0,0,5,7,7,2,1,1,1,2
0022300536,GSW,1630228,Jonathan Kuminga,24.25,24,9,12,4,4,2,3,5,1,1,0,0,2
0022300536,GSW,202709,Cory Joseph,12.833333333333334,2,1,3,0,1,0,0,1,2,0,0,0,1
0022300536,GSW,1629010,Jerome Robinson,4.066666666666666,1,0,0,0,0,1,2,0,0,0,0,0,0
0022300536,CHI,201942,DeMar DeRozan,40.98333333333333,39,15,21,2,5,7,8,7,5,0,0,1,5
0022300536,CHI,1627936,Alex Caruso,29.066666666666663,6,2,6,2,6,0,0,2,2,0,1,0,0
0022300536,CHI,202696,Nikola Vučević,32.71666666666667,14,6,12,2,5,0,0,7,2,0,0,3,1
0022300536,CHI,203897,Zach LaVine,35.06666666666667,25,9,15,4,8,3,3,8,7,0,1,1,3
0022300536,CHI,1629632,Coby White,37.21666666666667,25,9,13,5,7,2,3,4,7,0,0,1,4
0022300536,CHI,1630172,Patrick Williams,28.65,9,4,8,1,3,0,0,3,7,1,0,2,3
0022300536,CHI,1630245,Ayo Dosunmu,16.65,6,2,4,2,3,0,0,0,0,0,0,3,4
0022300536,CHI,203083,Andre Drummond,12.1,5,2,2,0,0,1,2,4,1,0,1,0,0
0022300536,CHI,1631207,Dalen Terry,7.55,2,1,5,0,3,0,0,1,0,0,0,1,1
0022300545,GSW,203952,Andrew Wiggins,32.483333333333334,7,3,13,1,3,0,0,4,1,0,0,0,3
0022300545,GSW,203967,Dario Šarić,34.03333333333333,12,5,9,1,5,1,2,6,6,1,0,3,1
0022300545,GSW,1626172,Kevon Looney,18.433333333333334,6,3,6,0,0,0,0,6,3,0,1,0,2
0022300545,GSW,202691,Klay Thompson,35.53333333333333,21,7,23,6,17,1,1,3,3,0,0,2,2
0022300545,GSW,1641764,Brandin Podziemski,35.733333333333334,23,10,14,3,5,0,1,10,3,2,0,0,3
0022300545,GSW,1630228,Jonathan Kuminga,29.616666666666667,28,10,18,2,3,6,6,3,2,1,1,0,2
0022300545,GSW,1631218,Trayce Jackson-Davis,18.2,12,6,8,0,0,0,2,2,1,1,1,0,0
0022300545,GSW,202709,Cory Joseph,18.416666666666668,3,1,2,1,2,0,0,3,2,0,1,1,1
0022300545,GSW,1631311,Lester Quinones,17.566666666666666,6,2,5,1,1,1,2,4,2,0,0,1,2
0022300545,MIL,203114,Khris Middleton,32.85,24,10,13,3,5,1,2,3,10,1,1,3,2
0022300545,MIL,203507,Giannis Antetokounmpo,36.65,33,13,22,1,3,6,8,9,5,0,0,4,3
0022300545,MIL,201572,Brook Lopez,33.68333333333333,11,5,9,1,5,0,0,8,6,0,2,1,1
0022300545,MIL,1627736,Malik Beasley,28.55,11,4,8,3,6,0,0,4,1,2,0,1,1
0022300545,MIL,203081,Damian Lillard,37.61666666666667,27,9,19,2,5,7,7,6,7,2,0,1,1
0022300545,MIL,1626171,Bobby Portis,21.03333333333333,10,4,11,2,4,0,0,8,0,0,0,1,5
0022300545,MIL,1626192,Pat Connaughton,21.55,3,1,4,1,3,0,0,2,2,1,1,0,1
0022300545,MIL,1641748,Andre Jackson Jr.,27.55,10,5,8,0,0,0,0,10,2,0,1,1,1
0022300545,MIL,1641753,Chris Livingston,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0022300546,ORL,1631216,Caleb Houstan,34.65,14,5,13,4,12,0,0,3,2,1,0,3,0
0022300546,ORL,1631094,Paolo Banchero,36.36666666666667,20,8,19,0,4,4,7,9,8,0,2,2,4
0022300546,ORL,1629048,Goga Bitadze,22.183333333333334,8,4,6,0,1,0,0,9,2,2,0,1,2
0022300546,ORL,1629643,Chuma Okeke,19.0,5,2,6,1,5,0,0,4,2,0,0,0,1
0022300546,ORL,1630591,Jalen Suggs,19.683333333333334,9,4,8,1,3,0,0,4,0,0,0,1,3
0022300546,ORL,1641710,Anthony Black,33.13333333333333,13,5,8,0,1,3,6,4,1,1,1,1,2
0022300546,ORL,1630243,Trevelin Queen,17.083333333333332,7,3,6,0,3,1,1,4,1,0,3,2,2
0022300546,ORL,1628371,Jonathan Isaac,15.1,6,0,1,0,0,6,8,5,1,0,0,0,3
0022300546,ORL,1629021,Moritz Wagner,18.216666666666665,4,2,6,0,3,0,0,4,2,0,1,3,1
0022300546,ORL,1630175,Cole Anthony,24.58333333333333,14,6,11,1,3,1,2,4,2,1,1,2,4
0022300546,OKC,1629652,Luguentz Dort,32.46666666666667,12,4,8,2,5,2,2,3,2,1,1,1,5
0022300546,OKC,1631114,Jalen Williams,33.0,16,7,16,1,3,1,1,6,2,0,0,2,1
0022300546,OKC,1631096,Chet Holmgren,31.55,15,7,14,1,5,0,0,8,3,1,2,2,0
0022300546,OKC,1630581,Josh Giddey,27.45,12,4,12,1,5,3,4,8,4,1,0,0,1
0022300546,OKC,1628983,Shai Gilgeous-Alexander,35.96666666666667,37,13,20,0,4,11,12,6,7,3,1,0,2
0022300546,OKC,1631172,Ousmane Dieng,8.516666666666667,0,0,2,0,2,0,0,2,0,0,0,1,0
0022300546,OKC,1630198,Isaiah Joe,16.333333333333332,9,4,8,1,4,0,0,2,1,0,0,1,1
0022300546,OKC,1629026,Kenrich Williams,16.45,3,1,2,1,2,0,0,5,2,0,0,0,1
0022300546,OKC,1641717,Cason Wallace,19.75,1,0,5,0,4,1,2,3,0,0,0,0,3
0022300546,OKC,203995,Vasilije Micić,11.266666666666667,7,3,5,1,2,0,0,2,1,1,0,1,1
0022300546,OKC,1630598,Aaron Wiggins,7.25,0,0,2,0,0,0,0,1,1,2,0,0,4
0022300548,CHI,1627936,Alex Caruso,33.38333333333333,11,3,5,3,4,2,2,6,6,2,3,1,1
0022300548,CHI,201942,DeMar DeRozan,34.416666666666664,20,8,19,2,5,2,2,4,4,0,0,0,1
0022300548,CHI,202696,Nikola Vučević,31.15,24,10,17,2,5,2,3,16,5,0,3,1,2
0022300548,CHI,203897,Zach LaVine,35.733333333333334,10,3,8,1,5,3,4,6,7,1,0,2,3
0022300548,CHI,1629632,Coby White,32.233333333333334,15,6,13,0,3,3,4,2,4,0,1,0,2
0022300548,CHI,1630245,Ayo Dosunmu,29.33333333333333,21,8,9,3,3,2,2,2,4,1,0,2,4
0022300548,CHI,1628975,Jevon Carter,23.78333333333333,14,5,12,4,9,0,0,1,0,0,0,3,2
0022300548,CHI,203083,Andre Drummond,16.85,7,3,7,0,0,1,3,10,1,1,1,0,2
0022300548,CHI,1631207,Dalen Terry,3.1166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1
0022300548,SAS,1630577,Julian Champagnie,16.7,6,1,5,1,3,3,3,5,4,0,0,1,1
0022300548,SAS,1631110,Jeremy Sochan,31.166666666666668,11,4,15,2,6,1,1,7,2,0,0,1,3
0022300548,SAS,1631230,Dominick Barlow,22.216666666666665,5,2,5,0,0,1,2,6,3,1,1,0,1
0022300548,SAS,1630170,Devin Vassell,33.85,5,1,13,1,8,2,3,4,2,1,0,2,0
0022300548,SAS,1630200,Tre Jones,32.43333333333333,30,10,13,4,6,6,6,9,4,0,0,1,2
0022300548,SAS,1629640,Keldon Johnson,29.73333333333333,26,8,14,4,5,6,6,4,5,0,1,2,2
0022300548,SAS,1631103,Malaki Branham,21.716666666666665,14,6,15,2,8,0,0,1,1,3,0,1,0
0022300548,SAS,1630572,Sandro Mamukelashvili,18.166666666666668,8,3,7,1,3,1,2,8,1,1,2,0,5
0022300548,SAS,1626224,Cedi Osman,22.866666666666667,9,3,5,3,5,0,0,2,1,1,0,0,3
0022300548,SAS,1631104,Blake Wesley,11.15,2,1,3,0,2,0,0,1,3,0,0,0,2
0022300549,LAL,1627752,Taurean Prince,30.166666666666668,12,5,8,2,4,0,0,1,1,0,1,0,3
0022300549,LAL,1629629,Cam Reddish,11.266666666666667,0,0,1,0,1,0,0,1,0,0,0,0,0
0022300549,LAL,203076,Anthony Davis,39.266666666666666,15,5,21,0,1,5,6,15,11,1,4,6,1
0022300549,LAL,1630559,Austin Reaves,30.9,19,7,8,1,2,4,6,4,2,0,0,1,6
0022300549,LAL,1626156,D'Angelo Russell,40.78333333333333,39,15,26,6,11,3,3,3,8,1,2,3,3
0022300549,LAL,1631108,Max Christie,13.95,3,1,2,1,1,0,0,0,3,1,0,0,3
0022300549,LAL,1629020,Jarred Vanderbilt,22.916666666666668,5,2,2,1,1,0,0,3,1,1,0,2,4
0022300549,LAL,1629060,Rui Hachimura,18.7,17,6,12,0,2,5,6,3,1,1,0,0,0
0022300549,LAL,1626174,Christian Wood,22.433333333333334,15,5,10,2,6,3,3,9,1,0,1,0,1
0022300549,LAL,1630219,Skylar Mays,9.616666666666667,0,0,2,0,0,0,0,1,2,1,0,0,2
0022300549,UTA,1631323,Simone Fontecchio,23.566666666666663,0,0,5,0,3,0,0,4,4,0,0,1,3
0022300549,UTA,1628374,Lauri Markkanen,33.25,29,8,16,3,6,10,11,9,5,2,1,0,0
0022300549,UTA,1628381,John Collins,34.166666666666664,19,7,9,3,4,2,2,13,2,3,1,1,5
0022300549,UTA,1629012,Collin Sexton,27.716666666666665,27,8,13,1,4,10,10,4,5,0,0,1,5
0022300549,UTA,1627739,Kris Dunn,16.733333333333334,7,3,4,1,2,0,0,0,3,1,0,2,2
0022300549,UTA,1631117,Walker Kessler,13.533333333333331,4,2,4,0,0,0,2,6,0,0,1,0,2
0022300549,UTA,1641718,Keyonte George,26.516666666666666,19,5,11,3,9,6,6,3,3,1,0,1,0
0022300549,UTA,203903,Jordan Clarkson,31.45,21,6,18,1,6,8,8,4,4,0,1,2,2
0022300549,UTA,1630534,Ochai Agbaji,18.1,2,1,5,0,2,0,0,4,0,0,1,0,0
0022300549,UTA,203482,Kelly Olynyk,14.966666666666669,4,2,8,0,1,0,0,5,2,0,0,2,1
0022300543,WAS,1630166,Deni Avdija,37.11666666666667,19,7,12,1,2,4,5,14,9,1,1,3,5
0022300543,WAS,1628398,Kyle Kuzma,27.4,29,10,20,3,5,6,7,6,4,0,1,2,0
0022300543,WAS,1629655,Daniel Gafford,29.816666666666663,10,4,4,0,0,2,2,6,0,1,2,1,0
0022300543,WAS,1629673,Jordan Poole,25.83333333333333,20,8,16,2,6,2,2,2,2,1,1,1,1
0022300543,WAS,1626145,Tyus Jones,26.1,8,4,9,0,3,0,0,3,7,1,1,0,0
0022300543,WAS,1641731,Bilal Coulibaly,27.816666666666663,12,3,8,1,2,5,6,6,3,2,1,1,4
0022300543,WAS,1631116,Patrick Baldwin Jr.,18.183333333333334,8,3,8,0,3,2,4,9,0,0,1,2,5
0022300543,WAS,1626153,Delon Wright,21.9,8,3,7,2,3,0,0,2,4,2,1,0,1
0022300543,WAS,1630557,Corey Kispert,17.566666666666666,11,4,8,3,5,0,0,4,2,0,0,1,3
0022300543,WAS,1631262,Jules Bernard,4.6,0,0,3,0,3,0,0,0,0,0,0,0,2
0022300543,WAS,1628977,Hamidou Diallo,3.6666666666666665,2,1,2,0,0,0,0,2,1,2,0,1,1
0022300543,ATL,1630180,Saddiq Bey,26.816666666666663,16,5,13,2,7,4,4,7,0,4,0,1,1
0022300543,ATL,1630552,Jalen Johnson,35.86666666666667,5,2,7,1,3,0,0,6,3,0,2,4,3
0022300543,ATL,203991,Clint Capela,24.216666666666665,4,2,8,0,0,0,0,8,0,0,1,0,1
0022300543,ATL,1627749,Dejounte Murray,31.1,13,4,15,1,6,4,4,5,3,0,0,2,1
0022300543,ATL,1629027,Trae Young,36.15,21,6,19,2,10,7,9,2,10,1,1,1,5
0022300543,ATL,1630235,Trent Forrest,13.333333333333334,4,1,4,0,0,2,4,2,1,1,0,2,1
0022300543,ATL,203992,Bogdan Bogdanović,23.75,14,5,13,3,8,1,1,3,2,3,0,0,2
0022300543,ATL,1630168,Onyeka Okongwu,19.0,9,3,5,0,0,3,5,10,1,0,3,2,4
0022300543,ATL,1629726,Garrison Mathews,15.416666666666666,8,3,6,2,5,0,2,2,1,0,0,1,1
0022300543,ATL,1631100,AJ Griffin,4.783333333333333,0,0,1,0,1,0,0,1,0,0,0,0,0
0022300543,ATL,1628981,Bruno Fernando,4.783333333333333,4,1,1,0,0,2,2,2,0,0,0,1,0
0022300543,ATL,1641754,Seth Lundy,4.783333333333333,1,0,1,0,0,1,2,2,0,0,0,0,1
0022300544,NYK,1628384,OG Anunoby,31.666666666666668,18,7,15,1,4,3,4,5,2,1,4,4,1
0022300544,NYK,203944,Julius Randle,35.61666666666667,24,9,21,1,6,5,6,11,5,0,1,6,2
0022300544,NYK,1628392,Isaiah Hartenstein,42.11666666666667,12,5,6,0,0,2,4,20,2,2,4,3,1
0022300544,NYK,1628978,Donte DiVincenzo,32.93333333333333,13,4,14,3,11,2,3,3,4,4,0,2,2
0022300544,NYK,1630540,Miles McBride,38.05,19,7,10,4,7,1,2,6,5,1,1,3,3
0022300544,NYK,1628404,Josh Hart,28.716666666666665,8,3,7,2,4,0,0,7,3,2,0,2,2
0022300544,NYK,1630201,Malachi Flynn,9.95,9,4,5,1,2,0,0,1,3,1,0,1,3
0022300544,NYK,1629656,Quentin Grimes,15.066666666666666,3,1,5,1,4,0,0,2,1,0,0,0,1
0022300544,NYK,1630173,Precious Achiuwa,5.883333333333333,0,0,0,0,0,0,0,1,0,0,1,1,0
0022300544,MEM,1631246,Vince Williams Jr.,35.7,17,5,13,1,7,6,8,8,8,2,1,4,1
0022300544,MEM,1631223,David Roddy,34.9,14,6,12,2,4,0,0,4,1,2,0,2,4
0022300544,MEM,1630214,Xavier Tillman,36.2,12,6,15,0,2,0,0,5,5,6,1,2,4
0022300544,MEM,1628379,Luke Kennard,33.28333333333333,14,6,13,2,8,0,0,3,2,0,0,0,2
0022300544,MEM,1631367,Jacob Gilyard,31.616666666666667,5,2,8,1,6,0,0,2,7,2,0,0,4
0022300544,MEM,1631222,Jake LaRavia,1.3166666666666669,2,0,0,0,0,2,2,0,0,0,0,0,0
0022300544,MEM,1629723,John Konchar,20.433333333333334,0,0,4,0,3,0,0,3,1,1,2,0,1
0022300544,MEM,1630533,Ziaire Williams,19.516666666666666,10,2,8,1,4,5,5,4,2,1,0,2,0
0022300544,MEM,1641713,GG Jackson,27.05,20,9,14,2,4,0,0,6,1,0,2,2,0
0022300542,HOU,1628415,Dillon Brooks,24.933333333333334,12,3,8,0,1,6,6,1,0,1,0,0,4
0022300542,HOU,1631095,Jabari Smith Jr.,27.383333333333333,9,4,11,0,4,1,1,6,2,0,0,2,2
0022300542,HOU,1630578,Alperen Sengun,24.416666666666668,19,8,17,0,2,3,3,10,3,4,0,3,3
0022300542,HOU,1630224,Jalen Green,20.25,10,3,9,2,5,2,2,3,1,0,0,1,0
0022300542,HOU,1627832,Fred VanVleet,22.633333333333333,5,2,6,1,3,0,0,1,7,0,1,0,2
0022300542,HOU,1630256,Jae'Sean Tate,9.016666666666667,0,0,0,0,0,0,0,0,0,1,0,1,1
0022300542,HOU,1641708,Amen Thompson,24.916666666666668,10,3,10,0,0,4,4,10,3,3,0,4,0
0022300542,HOU,1641715,Cam Whitmore,27.75,22,7,13,2,7,6,8,7,0,1,1,1,2
0022300542,HOU,201145,Jeff Green,14.016666666666667,9,3,5,1,1,2,2,1,1,0,0,0,1
0022300542,HOU,203493,Reggie Bullock Jr.,8.083333333333334,3,1,1,1,1,0,0,3,1,0,1,0,1
0022300542,HOU,1628988,Aaron Holiday,8.816666666666666,5,2,6,0,3,1,2,0,1,0,0,0,0
0022300542,HOU,1629111,Jock Landale,12.0,2,1,6,0,3,0,0,3,1,0,0,0,0
0022300542,HOU,1631466,Nate Williams,9.133333333333333,5,2,3,0,0,1,1,2,0,0,0,0,1
0022300542,HOU,1626246,Boban Marjanović,6.65,2,1,4,0,0,0,1,3,0,0,0,0,1
0022300542,BOS,1627759,Jaylen Brown,28.45,32,11,15,4,6,6,10,6,2,2,2,3,5
0022300542,BOS,1628369,Jayson Tatum,29.5,27,9,17,4,7,5,7,8,5,1,1,2,2
0022300542,BOS,204001,Kristaps Porziņģis,28.116666666666667,17,6,11,3,5,2,2,7,5,1,3,2,3
0022300542,BOS,1628401,Derrick White,25.25,13,5,9,3,5,0,0,3,5,2,0,0,1
0022300542,BOS,201950,Jrue Holiday,26.1,11,4,10,1,4,2,2,6,3,0,0,1,2
0022300542,BOS,201143,Al Horford,20.4,7,2,3,1,2,2,2,4,1,0,1,0,0
0022300542,BOS,1630573,Sam Hauser,20.23333333333333,6,2,9,2,8,0,0,6,0,0,0,0,0
0022300542,BOS,1630202,Payton Pritchard,22.58333333333333,19,7,10,3,6,2,2,4,3,0,0,2,1
0022300542,BOS,1628436,Luke Kornet,14.35,2,1,2,0,0,0,0,2,0,0,1,0,5
0022300542,BOS,1629004,Svi Mykhailiuk,9.133333333333333,6,2,5,2,3,0,0,1,0,0,0,0,1
0022300542,BOS,1629052,Oshae Brissett,9.133333333333333,5,2,2,1,1,0,0,3,2,1,0,0,1
0022300542,BOS,1630205,Lamar Stevens,6.75,0,0,2,0,0,0,0,0,0,0,0,1,0
0022300547,NOP,1630529,Herbert Jones,31.666666666666668,15,5,13,1,3,4,6,5,3,0,2,1,5
0022300547,NOP,1630230,Naji Marshall,30.633333333333333,13,5,12,2,4,1,2,6,1,0,0,2,3
0022300547,NOP,202685,Jonas Valančiūnas,27.83333333333333,14,4,6,0,0,6,9,12,7,0,2,0,4
0022300547,NOP,1641722,Jordan Hawkins,36.56666666666667,34,11,19,6,12,6,8,5,4,2,0,3,3
0022300547,NOP,1630700,Dyson Daniels,37.6,10,4,7,0,1,2,2,6,7,0,0,2,2
0022300547,NOP,1630526,Jeremiah Robinson-Earl,22.133333333333333,2,1,4,0,1,0,0,4,0,2,0,1,1
0022300547,NOP,1630631,Jose Alvarado,26.28333333333333,14,5,12,3,8,1,2,2,4,1,0,0,2
0022300547,NOP,1630184,Kira Lewis Jr.,7.133333333333334,2,0,2,0,1,2,2,2,0,0,0,1,0
0022300547,NOP,1626204,Larry Nance Jr.,20.166666666666668,14,4,4,0,0,6,6,2,3,2,0,0,0
0022300547,DAL,1630182,Josh Green,32.38333333333333,9,3,8,1,3,2,2,6,4,0,0,3,2
0022300547,DAL,1627884,Derrick Jones Jr.,27.933333333333334,24,8,10,3,5,5,5,4,1,0,0,1,4
0022300547,DAL,203939,Dwight Powell,33.65,2,0,1,0,0,2,2,9,8,3,0,1,5
0022300547,DAL,203501,Tim Hardaway Jr.,39.333333333333336,24,8,17,3,8,5,6,4,0,0,0,0,3
0022300547,DAL,202681,Kyrie Irving,40.31666666666667,33,12,27,5,14,4,4,5,6,1,0,1,2
0022300547,DAL,1630702,Jaden Hardy,23.35,8,3,8,2,4,0,0,2,1,0,0,2,1
0022300547,DAL,1629684,Grant Williams,14.35,0,0,2,0,2,0,0,1,1,0,1,2,5
0022300547,DAL,1628467,Maxi Kleber,11.0,2,1,3,0,2,0,0,2,1,1,0,1,0
0022300547,DAL,203552,Seth Curry,11.6,3,1,3,1,2,0,0,0,0,1,0,0,3
0022300547,DAL,1630639,A.J. Lawson,6.083333333333333,3,1,3,0,1,1,1,1,1,0,0,1,0
0022300550,IND,1627741,Buddy Hield,28.016666666666666,16,6,13,2,9,2,2,2,1,2,0,1,2
0022300550,IND,1630188,Jalen Smith,25.35,8,4,7,0,1,0,1,3,3,0,0,0,2
0022300550,IND,1626167,Myles Turner,25.58333333333333,12,5,11,0,4,2,3,4,1,2,1,3,5
0022300550,IND,1628971,Bruce Brown,33.45,18,8,16,1,2,1,3,10,6,3,0,2,3
0022300550,IND,1629614,Andrew Nembhard,28.75,12,4,8,0,1,4,6,2,7,0,0,2,0
0022300550,IND,1631097,Bennedict Mathurin,21.616666666666667,12,3,9,1,3,5,5,3,2,0,0,2,3
0022300550,IND,204456,T.J. McConnell,19.25,5,2,9,0,2,1,2,2,5,0,0,1,0
0022300550,IND,1630543,Isaiah Jackson,19.6,12,6,9,0,0,0,0,7,1,2,0,2,3
0022300550,IND,1630167,Obi Toppin,25.466666666666665,11,4,5,3,3,0,0,3,1,1,0,0,2
0022300550,IND,1629670,Jordan Nwora,12.933333333333334,3,1,5,1,4,0,0,1,1,1,0,0,1
0022300550,DEN,1629008,Michael Porter Jr.,36.833333333333336,25,9,15,7,11,0,0,8,5,1,2,1,1
0022300550,DEN,203932,Aaron Gordon,37.21666666666667,20,7,10,0,1,6,8,10,3,0,0,2,0
0022300550,DEN,203999,Nikola Jokić,33.083333333333336,25,12,13,0,0,1,2,12,9,2,1,7,3
0022300550,DEN,203484,Kentavious Caldwell-Pope,37.23333333333333,11,3,4,2,3,3,3,2,1,2,0,1,2
0022300550,DEN,1627750,Jamal Murray,36.18333333333333,25,11,18,1,4,2,4,1,8,1,0,5,3
0022300550,DEN,202704,Reggie Jackson,23.4,9,3,3,0,0,3,4,0,4,1,0,3,1
0022300550,DEN,1631128,Christian Braun,14.75,2,1,5,0,1,0,2,2,0,0,0,0,1
0022300550,DEN,201599,DeAndre Jordan,7.383333333333334,0,0,0,0,0,0,0,2,1,0,0,2,4
0022300550,DEN,1631212,Peyton Watson,13.65,0,0,3,0,0,0,0,3,0,1,0,0,3
0022300550,DEN,203200,Justin Holiday,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
0022300551,CHA,1628998,Cody Martin,22.8,3,1,3,1,2,0,0,2,2,0,2,3,1
0022300551,CHA,1628970,Miles Bridges,37.766666666666666,20,8,17,1,7,3,3,7,1,1,0,3,0
0022300551,CHA,1630208,Nick Richards,26.73333333333333,2,1,5,0,0,0,0,8,0,0,0,1,4
0022300551,CHA,1626179,Terry Rozier,34.6,26,8,23,4,11,6,6,5,7,0,0,1,2
0022300551,CHA,1630163,LaMelo Ball,30.48333333333333,21,9,24,3,13,0,0,10,5,3,0,2,3
0022300551,CHA,202397,Ish Smith,12.466666666666669,1,0,1,0,0,1,2,2,0,0,0,0,0
0022300551,CHA,1629023,P.J. Washington,28.416666666666668,5,2,7,1,5,0,2,6,1,1,0,1,3
0022300551,CHA,1641877,Nathan Mensah,11.166666666666666,2,1,1,0,0,0,0,2,0,0,0,0,3
0022300551,CHA,1641733,Nick Smith Jr.,16.283333333333335,4,2,5,0,2,0,0,2,0,0,0,2,0
0022300551,CHA,1630550,JT Thor,9.616666666666667,0,0,6,0,0,0,0,4,1,0,1,0,1
0022300551,CHA,1631121,Bryce McGowens,5.333333333333333,2,1,2,0,1,0,0,2,0,0,0,0,0
0022300551,CHA,1630547,James Bouknight,2.1666666666666665,1,0,1,0,0,1,2,0,0,0,0,0,0
0022300551,CHA,1641778,Leaky Black,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0
0022300551,MIA,1631170,Jaime Jaquez Jr.,14.616666666666667,15,7,11,0,0,1,1,5,2,1,0,0,1
0022300551,MIA,1631107,Nikola Jović,27.866666666666667,5,2,6,1,2,0,0,7,2,0,2,3,3
0022300551,MIA,1628389,Bam Adebayo,35.38333333333333,24,9,17,0,1,6,8,10,7,0,1,2,3
0022300551,MIA,1629639,Tyler Herro,28.466666666666665,21,7,15,4,9,3,4,7,4,1,0,3,1
